Domain,Area,Element,Item,Year,Unit,Value
"Food Balances (2010-)","Burundi","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.1"
"Food Balances (2010-)","Cabo Verde","Production","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Cabo Verde","Import Quantity","Poultry Meat","2017","1000 tonnes","12"
"Food Balances (2010-)","Cabo Verde","Stock Variation","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Cabo Verde","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Cabo Verde","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Cabo Verde","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Cabo Verde","Food","Poultry Meat","2017","1000 tonnes","9"
"Food Balances (2010-)","Cabo Verde","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","17.64"
"Food Balances (2010-)","Cabo Verde","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","62"
"Food Balances (2010-)","Cabo Verde","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","6.53"
"Food Balances (2010-)","Cabo Verde","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.76"
"Food Balances (2010-)","Cambodia","Production","Poultry Meat","2017","1000 tonnes","27"
"Food Balances (2010-)","Cambodia","Import Quantity","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Cambodia","Stock Variation","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Cambodia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","36"
"Food Balances (2010-)","Cambodia","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Cambodia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Cambodia","Food","Poultry Meat","2017","1000 tonnes","36"
"Food Balances (2010-)","Cambodia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","2.22"
"Food Balances (2010-)","Cambodia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","10"
"Food Balances (2010-)","Cambodia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.7"
"Food Balances (2010-)","Cambodia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.82"
"Food Balances (2010-)","Cameroon","Production","Poultry Meat","2017","1000 tonnes","77"
"Food Balances (2010-)","Cameroon","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Cameroon","Stock Variation","Poultry Meat","2017","1000 tonnes","-1"
"Food Balances (2010-)","Cameroon","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Cameroon","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","78"
"Food Balances (2010-)","Cameroon","Losses","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Cameroon","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Cameroon","Food","Poultry Meat","2017","1000 tonnes","78"
"Food Balances (2010-)","Cameroon","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","3.18"
"Food Balances (2010-)","Cameroon","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","11"
"Food Balances (2010-)","Cameroon","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.07"
"Food Balances (2010-)","Cameroon","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.67"
"Food Balances (2010-)","Canada","Production","Poultry Meat","2017","1000 tonnes","1418"
"Food Balances (2010-)","Canada","Import Quantity","Poultry Meat","2017","1000 tonnes","182"
"Food Balances (2010-)","Canada","Stock Variation","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","Canada","Export Quantity","Poultry Meat","2017","1000 tonnes","163"
"Food Balances (2010-)","Canada","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1431"
"Food Balances (2010-)","Canada","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Canada","Food","Poultry Meat","2017","1000 tonnes","1431"
"Food Balances (2010-)","Canada","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","38.97"
"Food Balances (2010-)","Canada","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","154"
"Food Balances (2010-)","Canada","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","13.83"
"Food Balances (2010-)","Canada","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","10.54"
"Food Balances (2010-)","Central African Republic","Production","Poultry Meat","2017","1000 tonnes","7"
"Food Balances (2010-)","Central African Republic","Import Quantity","Poultry Meat","2017","1000 tonnes","5"
"Food Balances (2010-)","Central African Republic","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Central African Republic","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","11"
"Food Balances (2010-)","Central African Republic","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Central African Republic","Food","Poultry Meat","2017","1000 tonnes","11"
"Food Balances (2010-)","Central African Republic","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","2.5"
"Food Balances (2010-)","Central African Republic","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","8"
"Food Balances (2010-)","Central African Republic","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.85"
"Food Balances (2010-)","Central African Republic","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.53"
"Food Balances (2010-)","Chad","Production","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","Chad","Import Quantity","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Chad","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Chad","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","7"
"Food Balances (2010-)","Chad","Losses","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Chad","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Chad","Food","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","Chad","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","0.41"
"Food Balances (2010-)","Chad","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","1"
"Food Balances (2010-)","Chad","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.14"
"Food Balances (2010-)","Chad","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.09"
"Food Balances (2010-)","Chile","Production","Poultry Meat","2017","1000 tonnes","703"
"Food Balances (2010-)","Chile","Import Quantity","Poultry Meat","2017","1000 tonnes","149"
"Food Balances (2010-)","Chile","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Chile","Export Quantity","Poultry Meat","2017","1000 tonnes","116"
"Food Balances (2010-)","Chile","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","736"
"Food Balances (2010-)","Chile","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Chile","Food","Poultry Meat","2017","1000 tonnes","736"
"Food Balances (2010-)","Chile","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","39.85"
"Food Balances (2010-)","Chile","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","168"
"Food Balances (2010-)","Chile","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","13.29"
"Food Balances (2010-)","Chile","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","12.44"
"Food Balances (2010-)","China","Production","Poultry Meat","2017","1000 tonnes","19090"
"Food Balances (2010-)","China","Import Quantity","Poultry Meat","2017","1000 tonnes","1543"
"Food Balances (2010-)","China","Stock Variation","Poultry Meat","2017","1000 tonnes","-646"
"Food Balances (2010-)","China","Export Quantity","Poultry Meat","2017","1000 tonnes","1248"
"Food Balances (2010-)","China","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","20032"
"Food Balances (2010-)","China","Losses","Poultry Meat","2017","1000 tonnes",""
"Food Balances (2010-)","China","Processing","Poultry Meat","2017","1000 tonnes",""
"Food Balances (2010-)","China","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","China","Tourist consumption","Poultry Meat","2017","1000 tonnes","28"
"Food Balances (2010-)","China","Residuals","Poultry Meat","2017","1000 tonnes","-471"
"Food Balances (2010-)","China","Food","Poultry Meat","2017","1000 tonnes","20474"
"Food Balances (2010-)","China","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","14.09"
"Food Balances (2010-)","China","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","65"
"Food Balances (2010-)","China","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.57"
"Food Balances (2010-)","China","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.08"
"Food Balances (2010-)","China, Hong Kong SAR","Production","Poultry Meat","2017","1000 tonnes","24"
"Food Balances (2010-)","China, Hong Kong SAR","Import Quantity","Poultry Meat","2017","1000 tonnes","907"
"Food Balances (2010-)","China, Hong Kong SAR","Stock Variation","Poultry Meat","2017","1000 tonnes","40"
"Food Balances (2010-)","China, Hong Kong SAR","Export Quantity","Poultry Meat","2017","1000 tonnes","663"
"Food Balances (2010-)","China, Hong Kong SAR","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","227"
"Food Balances (2010-)","China, Hong Kong SAR","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","China, Hong Kong SAR","Tourist consumption","Poultry Meat","2017","1000 tonnes","28"
"Food Balances (2010-)","China, Hong Kong SAR","Residuals","Poultry Meat","2017","1000 tonnes","-135"
"Food Balances (2010-)","China, Hong Kong SAR","Food","Poultry Meat","2017","1000 tonnes","334"
"Food Balances (2010-)","China, Hong Kong SAR","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","45.69"
"Food Balances (2010-)","China, Hong Kong SAR","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","182"
"Food Balances (2010-)","China, Hong Kong SAR","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","19.67"
"Food Balances (2010-)","China, Hong Kong SAR","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","10.82"
"Food Balances (2010-)","China, Macao SAR","Production","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","China, Macao SAR","Import Quantity","Poultry Meat","2017","1000 tonnes","23"
"Food Balances (2010-)","China, Macao SAR","Stock Variation","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","China, Macao SAR","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","China, Macao SAR","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","21"
"Food Balances (2010-)","China, Macao SAR","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","China, Macao SAR","Food","Poultry Meat","2017","1000 tonnes","21"
"Food Balances (2010-)","China, Macao SAR","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","33.99"
"Food Balances (2010-)","China, Macao SAR","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","140"
"Food Balances (2010-)","China, Macao SAR","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","11.63"
"Food Balances (2010-)","China, Macao SAR","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","9.98"
"Food Balances (2010-)","China, mainland","Production","Poultry Meat","2017","1000 tonnes","18405"
"Food Balances (2010-)","China, mainland","Import Quantity","Poultry Meat","2017","1000 tonnes","452"
"Food Balances (2010-)","China, mainland","Stock Variation","Poultry Meat","2017","1000 tonnes","-711"
"Food Balances (2010-)","China, mainland","Export Quantity","Poultry Meat","2017","1000 tonnes","576"
"Food Balances (2010-)","China, mainland","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","18992"
"Food Balances (2010-)","China, mainland","Residuals","Poultry Meat","2017","1000 tonnes","-336"
"Food Balances (2010-)","China, mainland","Food","Poultry Meat","2017","1000 tonnes","19328"
"Food Balances (2010-)","China, mainland","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","13.6"
"Food Balances (2010-)","China, mainland","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","64"
"Food Balances (2010-)","China, mainland","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.38"
"Food Balances (2010-)","China, mainland","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.98"
"Food Balances (2010-)","China, Taiwan Province of","Production","Poultry Meat","2017","1000 tonnes","657"
"Food Balances (2010-)","China, Taiwan Province of","Import Quantity","Poultry Meat","2017","1000 tonnes","161"
"Food Balances (2010-)","China, Taiwan Province of","Stock Variation","Poultry Meat","2017","1000 tonnes","18"
"Food Balances (2010-)","China, Taiwan Province of","Export Quantity","Poultry Meat","2017","1000 tonnes","8"
"Food Balances (2010-)","China, Taiwan Province of","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","792"
"Food Balances (2010-)","China, Taiwan Province of","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","China, Taiwan Province of","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","China, Taiwan Province of","Food","Poultry Meat","2017","1000 tonnes","791"
"Food Balances (2010-)","China, Taiwan Province of","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","33.43"
"Food Balances (2010-)","China, Taiwan Province of","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","127"
"Food Balances (2010-)","China, Taiwan Province of","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","11.1"
"Food Balances (2010-)","China, Taiwan Province of","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.85"
"Food Balances (2010-)","Colombia","Production","Poultry Meat","2017","1000 tonnes","1564"
"Food Balances (2010-)","Colombia","Import Quantity","Poultry Meat","2017","1000 tonnes","78"
"Food Balances (2010-)","Colombia","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Colombia","Export Quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Colombia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1639"
"Food Balances (2010-)","Colombia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Colombia","Food","Poultry Meat","2017","1000 tonnes","1639"
"Food Balances (2010-)","Colombia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","33.52"
"Food Balances (2010-)","Colombia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","116"
"Food Balances (2010-)","Colombia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","10.03"
"Food Balances (2010-)","Colombia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.06"
"Food Balances (2010-)","Comoros","Production","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Comoros","Import Quantity","Poultry Meat","2017","1000 tonnes","14"
"Food Balances (2010-)","Comoros","Stock Variation","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Comoros","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Comoros","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","13"
"Food Balances (2010-)","Comoros","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Comoros","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Comoros","Food","Poultry Meat","2017","1000 tonnes","13"
"Food Balances (2010-)","Comoros","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","16.51"
"Food Balances (2010-)","Comoros","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","55"
"Food Balances (2010-)","Comoros","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.57"
"Food Balances (2010-)","Comoros","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.48"
